date,close
2021-09-06,3798.25
2021-09-07,3757.743408203125
2021-09-08,3798.25
2021-09-09,3815.800048828125
2021-09-10,3841.949951171875
2021-09-13,3833.25
2021-09-14,3828.85009765625
2021-09-15,3828.739990234375
2021-09-16,3813.25
2021-09-17,3815.419921875
2021-09-20,3825.75
2021-09-21,3842.25
2021-09-22,3835.5
2021-09-23,3831.919921875
2021-09-24,3832.25
2021-09-27,3834.9599609375
2021-09-28,3839.580078125
2021-09-29,3835.580078125
2021-09-30,3834.25
2021-10-01,3808.6201171875
2021-10-04,3788.25
2021-10-05,3788.25
2021-10-06,3781.75
2021-10-07,3785.580078125
2021-10-08,3770.580078125
2021-10-11,3765.14990234375
2021-10-12,3751.25
2021-10-13,3724.580078125
2021-10-14,3738.25
2021-10-15,3761.580078125
2021-10-18,3761.919921875
2021-10-19,3767.25
2021-10-20,3765.050048828125
2021-10-21,3766.340087890625
2021-10-22,3779.25
2021-10-25,3766.25
2021-10-26,3765.25
2021-10-27,3769.75
2021-10-28,3758.25
2021-10-29,3777.75
2021-11-01,3758.25
2021-11-02,3758.25
2021-11-03,3797.25
2021-11-04,3830.35009765625
2021-11-05,3870.25
2021-11-08,3870.75
2021-11-09,3875.25
2021-11-10,3865.239990234375
2021-11-11,3875.75
2021-11-12,3877.25
2021-11-15,3881.050048828125
2021-11-16,3883.050048828125
2021-11-17,3893.25
2021-11-18,3917.25
2021-11-19,3933.25
2021-11-22,3912.25
2021-11-23,3924.0
2021-11-24,3948.25
2021-11-25,3972.75
2021-11-26,3979.25
2021-11-29,4005.25
2021-11-30,4033.25
2021-12-01,3993.25
2021-12-02,3964.81005859375
2021-12-03,3935.25
2021-12-06,3890.587646484375
2021-12-07,3930.75
2021-12-08,3909.22998046875
2021-12-09,3892.25
2021-12-10,3857.367431640625
2021-12-13,3842.510009765625
2021-12-14,3884.75
2021-12-15,3926.739990234375
2021-12-16,3998.550048828125
2021-12-17,4017.050048828125
2021-12-20,4002.313232421875
2021-12-21,4004.75
2021-12-22,4000.14990234375
2021-12-23,3998.239990234375
2021-12-24,3996.580078125
2021-12-27,3989.75
2021-12-28,3995.080078125
2021-12-29,4007.419921875
2021-12-30,4036.1201171875
2021-12-31,4068.25
2022-01-03,4063.580078125
2022-01-04,4063.080078125
2022-01-05,4078.550048828125
2022-01-06,4026.919921875
2022-01-07,4030.919921875
2022-01-10,3970.704833984375
2022-01-11,4048.2900390625
2022-01-12,3993.18994140625
2022-01-13,3977.419921875
2022-01-14,3965.35009765625
2022-01-17,4005.25
2022-01-18,4005.2099609375
2022-01-19,4035.550048828125
2022-01-20,3992.320068359375
2022-01-21,3973.75
2022-01-24,3954.7099609375
2022-01-25,3974.080078125
2022-01-26,3966.39990234375
2022-01-27,3928.25
2022-01-28,3961.260009765625
2022-01-31,3912.49755859375
2022-02-01,3941.27001953125
2022-02-02,3922.090087890625
2022-02-03,3931.929931640625
2022-02-04,3952.8701171875
2022-02-07,3954.7900390625
2022-02-08,3963.489990234375
2022-02-09,3952.1298828125
2022-02-10,3933.39990234375
2022-02-11,3917.090087890625
2022-02-14,3895.65869140625
2022-02-15,3942.669921875
2022-02-16,3948.580078125
2022-02-17,3962.68994140625
2022-02-18,3942.75
2022-02-21,3929.419921875
2022-02-22,3932.199951171875
2022-02-23,3927.919921875
2022-02-24,3911.090087890625
2022-02-25,3924.75
2022-02-28,3853.7451171875
2022-03-01,3925.919921875
2022-03-02,3880.919921875
2022-03-03,3845.919921875
2022-03-04,3757.699951171875
2022-03-07,3731.724609375
2022-03-08,3808.75
2022-03-09,3771.1201171875
2022-03-10,3739.75
2022-03-11,3816.919921875
2022-03-14,3817.590087890625
2022-03-15,3795.320068359375
2022-03-16,3830.919921875
2022-03-17,3832.570068359375
2022-03-18,3817.919921875
2022-03-21,3818.090087890625
2022-03-22,3803.75
2022-03-23,3763.590087890625
2022-03-24,3768.919921875
2022-03-25,3785.919921875
2022-03-28,3792.909912109375
2022-03-29,3781.389892578125
2022-03-30,3760.02001953125
2022-03-31,3749.389892578125
2022-04-01,3764.090087890625
2022-04-04,3747.31005859375
2022-04-05,3702.75
2022-04-06,3731.219970703125
2022-04-07,3745.919921875
2022-04-08,3757.550048828125
2022-04-11,3755.260009765625
2022-04-12,3740.919921875
2022-04-13,3748.469970703125
2022-04-14,3720.919921875
2022-04-15,3737.25
2022-04-18,3721.260009765625
2022-04-19,3730.25
2022-04-20,3747.25
2022-04-21,3756.85009765625
2022-04-22,3774.3701171875
2022-04-25,3854.260009765625
2022-04-26,3934.75
2022-04-27,3941.5400390625
2022-04-28,3960.580078125
2022-04-29,3971.550048828125
2022-05-02,3956.25
2022-05-03,3999.570068359375
2022-05-04,4023.919921875
2022-05-05,4067.419921875
2022-05-06,4089.580078125
2022-05-09,4056.0
2022-05-10,4085.580078125
2022-05-11,4080.25
2022-05-12,4080.25
2022-05-13,4108.740234375
2022-05-16,4108.75
2022-05-17,4055.25
2022-05-18,4032.580078125
2022-05-19,4067.219970703125
2022-05-20,4048.72998046875
2022-05-23,3970.25
2022-05-24,3961.580078125
2022-05-25,3976.300048828125
2022-05-26,3939.47998046875
2022-05-27,3923.75
2022-05-30,3931.75
2022-05-31,3930.159912109375
2022-06-01,3974.739990234375
2022-06-02,3858.419921875
2022-06-03,3777.25
2022-06-06,3779.610107421875
2022-06-07,3791.419921875
2022-06-08,3788.080078125
2022-06-09,3796.89990234375
2022-06-10,3848.02001953125
2022-06-13,3942.64990234375
2022-06-14,3989.580078125
2022-06-15,3964.85009765625
2022-06-16,3904.97998046875
2022-06-17,3896.760009765625
2022-06-20,3903.239990234375
2022-06-21,3904.0400390625
2022-06-22,3981.25
2022-06-23,4016.75
2022-06-24,4078.590087890625
2022-06-27,4138.75
2022-06-28,4131.080078125
2022-06-29,4106.81005859375
2022-06-30,4107.52001953125
2022-07-01,4149.6201171875
2022-07-04,4203.2998046875
2022-07-05,4203.2998046875
2022-07-06,4253.009765625
2022-07-07,4327.5400390625
2022-07-08,4379.22998046875
2022-07-11,4418.75
2022-07-12,4577.1298828125
2022-07-13,4606.91015625
2022-07-14,4533.16015625
2022-07-15,4490.25
2022-07-18,4357.25
2022-07-19,4321.52978515625
2022-07-20,4315.39990234375
2022-07-21,4354.25
2022-07-22,4400.64013671875
2022-07-25,4463.25
2022-07-26,4466.0498046875
2022-07-27,4449.85986328125
2022-07-28,4427.89013671875
2022-07-29,4373.580078125
2022-08-01,4285.25
2022-08-02,4257.580078125
2022-08-03,4305.7099609375
2022-08-04,4311.31982421875
2022-08-05,4304.25
2022-08-08,4343.35009765625
2022-08-09,4310.490234375
2022-08-10,4335.25
2022-08-11,4270.58984375
2022-08-12,4231.25
2022-08-15,4160.259765625
2022-08-16,4159.919921875
2022-08-17,4237.580078125
2022-08-18,4342.7998046875
2022-08-19,4394.919921875
2022-08-22,4375.25
2022-08-23,4398.56982421875
2022-08-24,4362.419921875
2022-08-25,4390.580078125
2022-08-26,4392.18017578125
2022-08-29,4399.35986328125
2022-08-30,4375.580078125
2022-08-31,4411.919921875
2022-09-01,4419.919921875
2022-09-02,4478.75
2022-09-05,4484.75
2022-09-06,4461.580078125
2022-09-07,4600.0
2022-09-08,4398.5498046875
2022-09-09,4396.0
2022-09-12,4351.25
2022-09-13,4359.5
2022-09-14,4410.75
2022-09-15,4390.75
2022-09-16,4416.33984375
2022-09-19,4433.4501953125
2022-09-20,4405.25
2022-09-21,4424.5
2022-09-22,4406.25
2022-09-23,4363.35009765625
2022-09-26,4436.759765625
2022-09-27,4539.85986328125
2022-09-28,4552.259765625
2022-09-29,4488.259765625
2022-09-30,4526.9501953125
2022-10-03,4608.259765625
2022-10-04,4528.27001953125
2022-10-05,4494.759765625
2022-10-06,4462.15283203125
2022-10-07,4611.759765625
2022-10-10,4618.259765625
2022-10-11,4604.27978515625
2022-10-12,4605.509765625
2022-10-13,4606.16015625
2022-10-14,4573.9599609375
2022-10-17,4696.259765625
2022-10-18,4733.259765625
2022-10-19,4760.35986328125
2022-10-20,4838.259765625
2022-10-21,4902.25
2022-10-24,4916.35009765625
2022-10-25,4988.25
2022-10-26,4973.4501953125
2022-10-27,4882.31982421875
2022-10-28,4798.259765625
2022-10-31,4833.259765625
2022-11-01,4937.0
2022-11-02,5002.25
2022-11-03,5001.27978515625
2022-11-04,5067.10986328125
2022-11-07,4959.29443359375
2022-11-08,5106.0
2022-11-09,4972.25
2022-11-10,4894.81005859375
2022-11-11,4801.169921875
2022-11-14,4716.70263671875
2022-11-15,4803.56005859375
2022-11-16,4843.93017578125
2022-11-17,4938.81005859375
2022-11-18,4999.169921875
2022-11-21,4987.080078125
2022-11-22,4946.25
2022-11-23,4905.009765625
2022-11-24,4881.60986328125
2022-11-25,4899.81005859375
2022-11-28,4863.81982421875
2022-11-29,4833.33984375
2022-11-30,4809.33984375
2022-12-01,4828.2998046875
2022-12-02,4785.580078125
2022-12-05,4771.85009765625
2022-12-06,4823.3701171875
2022-12-07,4831.009765625
2022-12-08,4820.22998046875
2022-12-09,4820.580078125
2022-12-12,4778.45751953125
2022-12-13,4844.1298828125
2022-12-14,4762.580078125
2022-12-15,4776.580078125
2022-12-16,4790.919921875
2022-12-19,4762.96044921875
2022-12-20,4774.25
2022-12-21,4763.9599609375
2022-12-22,4762.97021484375
2022-12-23,4757.25
2022-12-26,4730.2998046875
2022-12-27,4727.580078125
2022-12-28,4761.25
2022-12-29,4771.740234375
2022-12-30,4848.1298828125
2023-01-02,4846.919921875
2023-01-03,4846.25
2023-01-04,4860.259765625
2023-01-05,4928.8798828125
2023-01-06,4963.43017578125
2023-01-09,4858.25
2023-01-10,4848.7900390625
2023-01-11,4783.75
2023-01-12,4730.75
2023-01-13,4695.009765625
2023-01-16,4624.69482421875
2023-01-17,4688.1298828125
2023-01-18,4719.4501953125
2023-01-19,4701.72998046875
2023-01-20,4667.4501953125
2023-01-23,4646.830078125
2023-01-24,4544.75
2023-01-25,4515.1298828125
2023-01-26,4544.2001953125
2023-01-27,4519.10009765625
2023-01-30,4483.9287109375
2023-01-31,4600.43017578125
2023-02-01,4658.490234375
2023-02-02,4605.27978515625
2023-02-03,4585.25
2023-02-06,4583.46044921875
2023-02-07,4739.31982421875
2023-02-08,4745.77978515625
2023-02-09,4768.52978515625
2023-02-10,4749.1298828125
2023-02-13,4696.2861328125
2023-02-14,4813.0498046875
2023-02-15,4772.0
2023-02-16,4822.18994140625
2023-02-17,4923.2998046875
2023-02-20,4852.51708984375
2023-02-21,4909.580078125
2023-02-22,4967.5
2023-02-23,4894.43017578125
2023-02-24,4875.02001953125
2023-02-27,4808.08642578125
2023-02-28,4777.259765625
2023-03-01,4808.0
2023-03-02,4846.52978515625
2023-03-03,4818.080078125
2023-03-06,4786.8798828125
2023-03-07,4730.259765625
2023-03-08,4759.25
2023-03-09,4749.18994140625
2023-03-10,4745.759765625
2023-03-13,4675.8447265625
2023-03-14,4763.75
2023-03-15,4742.85009765625
2023-03-16,4847.0
2023-03-17,4849.25
2023-03-20,4718.333984375
2023-03-21,4815.22998046875
2023-03-22,4811.68017578125
2023-03-23,4771.25
2023-03-24,4754.75
2023-03-27,4752.6201171875
2023-03-28,4675.25
2023-03-29,4658.52978515625
2023-03-30,4634.25
2023-03-31,4643.25
2023-04-03,4661.509765625
2023-04-04,4604.68994140625
2023-04-05,4589.64990234375
2023-04-06,4583.25
2023-04-07,4575.35986328125
2023-04-10,4569.22021484375
2023-04-11,4557.5
2023-04-12,4510.56982421875
2023-04-13,4449.25
2023-04-14,4417.97998046875
2023-04-17,4412.52978515625
2023-04-18,4426.75
2023-04-19,4487.3798828125
2023-04-20,4532.25
2023-04-21,4525.14990234375
2023-04-24,4513.93994140625
2023-04-25,4474.25
2023-04-26,4494.56982421875
2023-04-27,4639.25
2023-04-28,4654.75
2023-05-01,4694.93994140625
2023-05-02,4706.5
2023-05-03,4708.72998046875
2023-05-04,4650.0
2023-05-05,4603.9501953125
2023-05-08,4525.2998046875
2023-05-09,4504.75
2023-05-10,4559.25
2023-05-11,4548.0
2023-05-12,4594.5
2023-05-15,4557.02978515625
2023-05-16,4513.25
2023-05-17,4535.14990234375
2023-05-18,4515.56982421875
2023-05-19,4525.25
2023-05-22,4540.25
2023-05-23,4526.68994140625
2023-05-24,4479.75
2023-05-25,4443.25
2023-05-26,4490.25
2023-05-29,4468.490234375
2023-05-30,4436.27978515625
2023-05-31,4391.25
2023-06-01,4443.25
2023-06-02,4389.25
2023-06-05,4349.25
2023-06-06,4294.25
2023-06-07,4218.75
2023-06-08,4216.25
2023-06-09,4187.25
2023-06-12,4178.25
2023-06-13,4173.25
2023-06-14,4180.25
2023-06-15,4175.75
2023-06-16,4146.25
2023-06-19,4096.6669921875
2023-06-20,4166.25
2023-06-21,4148.10009765625
2023-06-22,4152.5
2023-06-23,4115.25
2023-06-26,4187.25
2023-06-27,4162.18017578125
2023-06-28,4164.75
2023-06-29,4149.7001953125
2023-06-30,4167.85009765625
2023-07-03,4173.25
2023-07-04,4171.25
2023-07-05,4156.22998046875
2023-07-06,4127.93017578125
2023-07-07,4178.25
2023-07-10,4173.60986328125
2023-07-11,4158.25
2023-07-12,4186.75
2023-07-13,4137.64013671875
2023-07-14,4097.25
2023-07-17,4057.25
2023-07-18,4013.25
2023-07-19,4003.530029296875
2023-07-20,3974.25
2023-07-21,3977.25
2023-07-24,3971.56005859375
2023-07-25,3948.6298828125
2023-07-26,3973.0
2023-07-27,3947.43994140625
2023-07-28,3954.25
2023-07-31,3926.2900390625
2023-08-01,3906.02001953125
2023-08-02,3968.780029296875
2023-08-03,4041.530029296875
2023-08-04,4115.56005859375
2023-08-07,4088.77001953125
2023-08-08,4027.10009765625
2023-08-09,4049.469970703125
2023-08-10,4051.719970703125
2023-08-11,3987.02001953125
2023-08-14,3963.110107421875
2023-08-15,4038.25
2023-08-16,4094.699951171875
2023-08-17,4122.5
2023-08-18,4096.0
2023-08-21,4116.89013671875
2023-08-22,4061.31005859375
2023-08-23,4111.25
2023-08-24,4092.199951171875
2023-08-25,4080.25
2023-08-28,4120.35009765625
2023-08-29,4121.93017578125
2023-08-30,4108.39990234375
2023-08-31,4096.77978515625
2023-09-01,4086.800048828125
2023-09-04,4061.449951171875
2023-09-05,4054.330078125
2023-09-06,4084.75
2023-09-07,4064.449951171875
2023-09-08,4027.030029296875
2023-09-11,4015.080078125
2023-09-12,3985.75
2023-09-13,3982.580078125
2023-09-14,3959.75
2023-09-15,3917.5
2023-09-18,3928.25
2023-09-19,3895.449951171875
2023-09-20,3921.75
2023-09-21,3906.25
2023-09-22,3941.75
2023-09-25,3984.2900390625
2023-09-26,4018.830078125
2023-09-27,4066.25
2023-09-28,4102.5498046875
2023-09-29,4071.25
2023-10-02,4075.919921875
2023-10-03,4160.25
2023-10-04,4215.75
2023-10-05,4285.25
2023-10-06,4347.25
2023-10-09,4324.75
2023-10-10,4315.25
2023-10-11,4229.0400390625
2023-10-12,4215.25
2023-10-13,4266.25
2023-10-16,4235.25
2023-10-17,4239.25
2023-10-18,4196.72998046875
2023-10-19,4248.25
2023-10-20,4257.75
2023-10-23,4234.25
2023-10-24,4211.7998046875
2023-10-25,4213.759765625
2023-10-26,4185.25
2023-10-27,4137.0
2023-10-30,4082.3291015625
2023-10-31,4060.0
2023-11-01,4112.75
2023-11-02,4100.75
2023-11-03,4046.919921875
2023-11-06,3942.89697265625
2023-11-07,3977.25
2023-11-08,4010.580078125
2023-11-09,4088.5
2023-11-10,4052.25
2023-11-13,3981.98876953125
2023-11-14,4023.25
2023-11-15,3960.25
2023-11-16,4029.0
2023-11-17,4085.699951171875
2023-11-20,4021.15478515625
2023-11-21,4046.679931640625
2023-11-22,4071.280029296875
2023-11-23,4066.06005859375
2023-11-24,4064.760009765625
2023-11-27,4008.7666015625
2023-11-28,4008.75
2023-11-29,3953.429931640625
2023-11-30,3988.85009765625
2023-12-01,4014.580078125
2023-12-04,3973.131591796875
2023-12-05,4018.75
2023-12-06,4010.5
2023-12-07,4000.10009765625
2023-12-08,3997.72998046875
2023-12-11,3948.1640625
2023-12-12,3966.25
2023-12-13,3987.139892578125
2023-12-14,3968.25
2023-12-15,3964.5
2023-12-18,3946.10205078125
2023-12-19,3932.75
2023-12-20,3941.25
2023-12-21,3939.8798828125
2023-12-22,3944.75
2023-12-25,3904.773193359375
2023-12-26,3951.080078125
2023-12-27,3858.0
2023-12-28,3832.75
2023-12-29,3879.75
2024-01-01,3836.099609375
2024-01-02,3883.090087890625
2024-01-03,3887.47998046875
2024-01-04,3896.75
2024-01-05,3927.1298828125
2024-01-08,3874.189208984375
2024-01-09,3882.75
2024-01-10,3938.25
2024-01-11,3934.75
2024-01-12,3916.72998046875
2024-01-15,3867.40234375
2024-01-16,3909.47998046875
2024-01-17,3948.60009765625
2024-01-18,3956.429931640625
2024-01-19,3919.389892578125
2024-01-22,3869.931640625
2024-01-23,3900.60009765625
2024-01-24,3955.9599609375
2024-01-25,3913.97998046875
2024-01-26,3937.5
2024-01-29,3893.13818359375
2024-01-30,3926.72998046875
2024-01-31,3919.260009765625
2024-02-01,3915.280029296875
2024-02-02,3884.60009765625
2024-02-05,3877.0126953125
2024-02-06,3962.610107421875
2024-02-07,3950.090087890625
2024-02-08,3953.4599609375
2024-02-09,3945.0
2024-02-12,3892.5009765625
2024-02-13,3911.919921875
2024-02-14,3923.320068359375
2024-02-15,3913.2099609375
2024-02-16,3907.3798828125
2024-02-19,3863.140869140625
2024-02-20,3916.35009765625
2024-02-21,3916.889892578125
2024-02-22,3923.449951171875
2024-02-23,3926.8798828125
2024-02-26,3879.02001953125
2024-02-27,3959.7099609375
2024-02-28,3929.9599609375
2024-02-29,3923.18994140625
2024-03-01,3926.1298828125
2024-03-04,3867.059814453125
2024-03-05,3943.610107421875
2024-03-06,3942.97998046875
2024-03-07,3921.929931640625
2024-03-08,3914.010009765625
2024-03-11,3865.880859375
2024-03-12,3907.25
2024-03-13,3901.1201171875
2024-03-14,3901.25
2024-03-15,3895.199951171875
2024-03-18,3848.223388671875
2024-03-19,3887.8798828125
2024-03-20,3873.929931640625
2024-03-21,3878.860107421875
2024-03-22,3887.85009765625
2024-03-25,3838.925048828125
2024-03-26,3946.1201171875
2024-03-27,3855.5
2024-03-28,3846.3798828125
2024-03-29,3857.25
2024-04-01,3859.449951171875
2024-04-02,3861.06005859375
2024-04-03,3830.25
2024-04-04,3811.610107421875
2024-04-05,3768.25
2024-04-08,3773.340087890625
2024-04-09,3771.35009765625
2024-04-10,3765.25
2024-04-11,3802.25
2024-04-12,3822.25
2024-04-15,3813.10009765625
2024-04-16,3884.25
2024-04-17,3921.5
2024-04-18,3890.39990234375
2024-04-19,3926.64990234375
2024-04-22,3912.6201171875
2024-04-23,3909.85009765625
2024-04-24,3903.199951171875
2024-04-25,3937.5
2024-04-26,3956.010009765625
2024-04-29,3963.489990234375
2024-04-30,3907.260009765625
2024-05-01,3907.75
2024-05-02,3912.25
2024-05-03,3895.75
2024-05-06,3886.2900390625
2024-05-07,3892.75
2024-05-08,3887.25
2024-05-09,3896.25
2024-05-10,3888.760009765625
2024-05-13,3889.110107421875
2024-05-14,3886.949951171875
2024-05-15,3851.75
2024-05-16,3822.31005859375
2024-05-17,3826.3798828125
2024-05-20,3805.419921875
2024-05-21,3824.919921875
2024-05-22,3821.06005859375
2024-05-23,3827.89990234375
2024-05-24,3864.39990234375
2024-05-27,3862.989990234375
2024-05-28,3868.239990234375
2024-05-29,3858.389892578125
2024-05-30,3867.5
2024-05-31,3864.75
2024-06-03,3855.89990234375
2024-06-04,3856.239990234375
2024-06-05,3924.760009765625
2024-06-06,3930.0
2024-06-07,3939.75
2024-06-10,3965.89990234375
2024-06-11,3963.340087890625
2024-06-12,3988.85009765625
2024-06-13,4025.0
2024-06-14,4143.75
2024-06-17,4136.81982421875
2024-06-18,4131.5
2024-06-19,4146.25
2024-06-20,4160.75
2024-06-21,4162.7001953125
2024-06-24,4161.56005859375
2024-06-25,4086.75
2024-06-26,4088.72998046875
2024-06-27,4144.75
2024-06-28,4173.8798828125
2024-07-01,4176.7998046875
2024-07-02,4132.25
2024-07-03,4117.9501953125
2024-07-04,4102.25
2024-07-05,4091.0
2024-07-08,4094.68994140625
2024-07-09,4064.75
2024-07-10,4046.39990234375
2024-07-11,3968.77001953125
2024-07-12,3972.830078125
2024-07-15,3961.89990234375
2024-07-16,3935.199951171875
2024-07-17,3975.360107421875
2024-07-18,3998.5
2024-07-19,4021.409912109375
2024-07-22,4046.719970703125
2024-07-23,3992.25
2024-07-24,4014.75
2024-07-25,4043.050048828125
2024-07-26,4029.75
2024-07-29,4021.06005859375
2024-07-30,4064.64990234375
2024-07-31,4082.25
2024-08-01,4051.75
2024-08-02,4084.89990234375
2024-08-05,4050.260009765625
2024-08-06,4163.06982421875
2024-08-07,4138.0
2024-08-08,4134.89013671875
2024-08-09,4079.75
2024-08-12,4069.25
2024-08-13,4051.550048828125
2024-08-14,4035.219970703125
2024-08-15,4014.75
2024-08-16,4007.35009765625
2024-08-19,4032.239990234375
2024-08-20,4027.25
2024-08-21,4007.25
2024-08-22,4025.25
2024-08-23,4067.75
2024-08-26,4022.25
2024-08-27,4025.949951171875
2024-08-28,4040.090087890625
2024-08-29,4083.25
2024-08-30,4125.1298828125
2024-09-02,4125.7900390625
2024-09-03,4145.509765625
2024-09-04,4180.0498046875
2024-09-05,4182.25
2024-09-06,4163.330078125
2024-09-09,4172.830078125
2024-09-10,4208.25
2024-09-11,4283.6298828125
2024-09-12,4268.22998046875
